-0.22741
0.1758
0.20346
0.048133
0.031111
-0.07953
0.20133
0.24388
-0.089105
0.039622
0.2609
-0.65827
0.18431
-0.045487
0.90773
-0.31783
-0.096552
0.24601
-0.38592
-0.071019
-0.07953
0.065154
-0.03804
0.090687
0.40559
1.8609
3.8078
5.5217
6.6951
7.6813
7.9632
8.1824
8.6951
7.9887
8.4313
6.4908
6.8313
5.4876
5.027
5.4951
4.4046
5.0014
5.061
5.9121
6.2685
6.61
7.0696
7.277
7.6398
8.0707
8.1068
8.6696
9.01
8.9494
9.1632
8.2611
8.6526
6.8568
6.4366
6.5589
5.078
5.2483
5.0174
5.6312
5.8781
6.7206
6.993
7.1036
7.6185
7.9547
8.0568
8.476
8.5845
8.976
9.4866
8.9334
9.8005
7.9334
8.2441
6.7121
5.994
6.3887
4.7876
4.7972
5.5632
6.1759
6.4334
6.8738
7.2398
7.393
7.9047
8.1334
8.3462
8.8739
9.3079
9.1111
9.5888
9.0441
9.393
7.5292
7.193
7.2398
5.4695
5.5866
5.427
4.9248
5.9121
6.5589
6.8313
7.2057
7.376
7.0525
6.8047
6.8781
7.0355
7.4866
7.9036
8.0738
8.2951
8.2185
7.2909
5.8121
5.078
5.3589
3.5972
4.0844
3.3418
4.5333
5.3078
5.9206
6.2993
6.6696
7.1462
7.4781
7.6653
8.0228
8.3632
8.6983
9.1037
9.1558
9.4366
7.8526
7.6824
7.1121
5.5461
6.0908
4.5408
4.7036
5.5483
6.0227
6.4398
6.8738
7.1972
7.4366
7.8281
8.21
8.4143
8.6941
9.0451
9.2313
9.5366
9.0366
10.099
7.5919
7.9207
6.8398
5.7153
6.2515
5.3504
4.4482
5.7929
6.3547
6.8994
7.1291
7.5632
7.7409
8.1558
8.6866
8.7217
9.1462
9.5547
9.725
9.742
10.014
8.9579
8.1334
6.8823
7.0696
6.2781
5.5717
5.0631
5.8781
6.4398
6.9494
7.4611
5.7929
5.3366
1.929
1.1971
-0.11357
0.048133
-0.071019
-0.029529
0.0055783
0.048133
0.11622
-0.17315
0.14388
-0.011443
-0.0029325
0.27793
0.40452
-0.062508
-0.088041
0.056643
0.014089
-0.045487
0.15984
0.090687
0.099198
0.15877
-0.0029325
0.056643
0.091751
0.031111
0.56729
